,verb,llama2 output 1,llama_poly_output
0,abuse,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'abuse' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'abuse' when it is found in a transitive clause:

1. To use something or someone for one's own benefit, often to the detriment of the user or the thing being used.

Example: ""She abused her power by taking advantage of her subordinates.""

2. To mistreat or hurt someone, often physically or emotionally.

Example: ""He was accused of abusing his wife.""

3. To use something in an excessive or excessively long manner.

Example: ""She abused her credit card by making too many purchases.""

4. To manipulate or coerce someone into doing something they do not want to do.

Example: ""The boss abused his authority to get his employees to work longer hours.""

5. To use something or someone in a way that is not intended or appropriate, often resulting in harm or damage.

Example: ""He abused his prescription medication by taking it in larger quantities than prescribed.""

Note that these senses are not mutually exclusive, and the same sentence can convey multiple senses of the verb 'abuse'. For example, ""She abused her power by mistreating her subordinates and using them for her own benefit.""</s>"
1,allow,,monosemous
2,approve,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'approve' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'approve' when it is found in a transitive clause:

1. To endorse or support something or someone officially or formally, often after examining evidence or considering different options.

Example sentence: The committee approved the proposal after careful consideration.

2. To express agreement or satisfaction with something, often informally or tacitly.

Example sentence: The teacher approved of the student's presentation, even though it was not perfect.

3. To give permission or consent to something, often after evaluating the potential risks or benefits.

Example sentence: The parent approved the teenager's request to attend the concert.

4. To ratify or confirm something, such as a decision or an action taken by someone else.

Example sentence: The board of directors approved the CEO's proposal for a new marketing strategy.

5. To forgive or pardon someone for a wrongdoing or a mistake, often after considering the circumstances or the person's remorse.

Example sentence: The court approved the defendant's request for probation, taking into account their remorse and cooperation.

Note that these senses are not mutually exclusive, and the verb ""approve"" can often convey multiple meanings depending on the context and the intended meaning of the speaker or writer.</s>"
3,beat,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'beat' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'beat' when it is found in a transitive clause:

1. To overcome or surpass (something or someone): ""She beat her personal best time in the marathon.""
2. To physically strike or hit something or someone: ""He beat the drum with all his might.""
3. To cook or prepare food by striking it repeatedly with a utensil: ""She beat the eggs until they were smooth.""
4. To be superior to (someone or something) in a competition or challenge: ""Her team beat the opposing team in the championship game.""
5. To be faster or more efficient than (someone or something): ""The new computer beat the old one in terms of speed and performance.""
6. To be successful or triumphant in a particular endeavor: ""He beat the odds and won the lottery.""
7. To be more advanced or developed than (someone or something): ""The new smartphone beat its predecessor in terms of features and functionality.""
8. To be in a state of excitement or elation: ""She was beating with excitement as she opened her birthday presents.""
9. To be in a state of intense physical activity or exertion: ""He was beating himself up in the gym to get in shape for the marathon.""
10. To be in a state of intense mental or emotional activity: ""She was beating her brains trying to solve the difficult puzzle.""

Note that some of these senses may overlap or have similar connotations, but they are distinct enough to be considered separate senses of the verb 'beat' in a transitive clause.</s>"
4,belt,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'belt' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'belt' when it is found in a transitive clause:

1. Fasten or secure with a belt: In this sense, 'belt' refers to the act of attaching or securing something with a belt or a similar device. For example: ""She belted her coat to keep it from blowing away.""
2. Strike or hit with a belt: In this sense, 'belt' refers to the act of hitting someone or something with a belt, often as a form of punishment or discipline. For example: ""The teacher belted the student for talking out of turn.""
3. Surround or enclose with a belt: In this sense, 'belt' refers to the act of surrounding or enclosing something with a belt or a similar device. For example: ""The city was belted by a ring of highways.""
4. Travel or move at high speed: In this sense, 'belt' refers to the act of moving or traveling at high speed, often using a vehicle or a machine. For example: ""He belted down the highway in his sports car.""
5. Win or achieve something by a wide margin: In this sense, 'belt' refers to the act of winning or achieving something with a significant advantage or margin. For example: ""The team belted their opponents in the championship game.""

Note that these senses are not exhaustive, and 'belt' may have other possible meanings or connotations depending on the context in which it is used.</s>"
5,box,,monosemous
6,break,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'break' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'break' when it is found in a transitive clause:

1. To shatter or shake apart: This sense of break emphasizes the idea of something being physically damaged or disintegrating, such as breaking a glass or breaking a toy.

Example sentence: She broke the vase with her elbow.

2. To interrupt or disrupt: This sense of break emphasizes the idea of something being stopped or interrupted, such as breaking a spell or breaking a routine.

Example sentence: The noise broke the silence.

3. To release or free: This sense of break emphasizes the idea of something being set loose or set free, such as breaking a horse or breaking a habit.

Example sentence: She broke the news to her family.

4. To separate or divide: This sense of break emphasizes the idea of something being split or divided, such as breaking a piece of candy or breaking up a fight.

Example sentence: She broke the cookie into pieces.

5. To overcome or conquer: This sense of break emphasizes the idea of something being overcome or defeated, such as breaking a record or breaking a curse.

Example sentence: She broke the world record in the marathon.

6. To change or alter: This sense of break emphasizes the idea of something being transformed or changed, such as breaking a habit or breaking a cycle.

Example sentence: She broke the mold and started her own business.

7. To reveal or disclose: This sense of break emphasizes the idea of something being uncovered or revealed, such as breaking a secret or breaking a code.

Example sentence: The investigation broke the conspiracy wide open.

8. To destroy or ruin: This sense of break emphasizes the idea of something being completely destroyed or ruined, such as breaking a heart or breaking a spirit.

Example sentence: The news broke her heart.

These are the distinct possible senses of the verb 'break' when it is found in a transitive clause. Each sense can stand alone and does not depend on being the synonym of some other verb.</s>"
7,build,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'build' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'build' when it is found in a transitive clause:

1. Construct or create something, such as a building, a machine, or a system, by assembling or combining parts or materials.

Example sentence: ""They spent the whole weekend building a treehouse for their kids.""

2. Establish or develop something, such as a business, a relationship, or a skill, by gradual effort and progress.

Example sentence: ""She spent years building her reputation as a successful entrepreneur.""

3. Improve or enhance something, such as a product, a service, or a system, by adding new features or functionality.

Example sentence: ""The company has been building on their existing software to create a new and improved version.""

4. Strengthen or fortify something, such as a structure, a team, or a community, by adding resources or support.

Example sentence: ""The government is building up the country's defense system to prepare for potential threats.""

5. Create or cultivate a sense of community or connection between people, by building relationships, trust, and understanding.

Example sentence: ""The community center has been building bridges between different cultures and backgrounds for over a decade.""

Note that these senses of 'build' are not mutually exclusive, and a single sentence can convey more than one sense of the verb, depending on the context and the intended meaning.</s>"
8,burn,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'burn' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'burn' when it is found in a transitive clause:

1. To consume or destroy by fire: ""The fire burned the wooden table to ashes.""
2. To cause intense heat or a fiery sensation: ""The spicy dish burned my tongue.""
3. To char or discolor by exposure to heat or flame: ""The sunburned skin turned red and peeling.""
4. To cause emotional pain or distress: ""His words burned like acid.""
5. To use up or expend energy or resources: ""The car's engine burned out after a long journey.""
6. To move quickly and intensely, as if fueled by fire: ""The athlete burned around the track.""
7. To be extremely talented or skilled: ""The virtuoso pianist burned through the difficult piece with ease.""
8. To be intensely focused or dedicated to a task or goal: ""She burned the midnight oil to finish the project on time.""

I hope that helps! Let me know if you have any further questions.</s>"
9,button,,monosemous
