,verb,llama2 output 1,llama_poly_output
0,abuse,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'abuse' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""abuse"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. To use something or someone for one's own benefit, often in a way that is harmful or exploitative. For example: ""He abused his power by taking bribes.""
2. To treat someone with cruelty or violence, often physically or emotionally. For example: ""She was abused by her ex-husband for years.""
3. To misuse or pervert something, such as a substance or a practice, for one's own gain. For example: ""Some people abuse prescription drugs to get high.""
4. To use something excessively or improperly, often to the point of harm or damage. For example: ""He abused his authority by making unreasonable demands on his employees.""
5. To twist or distort something, such as a fact or a situation, to serve one's own purposes. For example: ""The politician abused the truth by denying the accusations.""
6. To take advantage of someone's trust or vulnerability for one's own gain. For example: ""She was abused by her friend who borrowed money from her and never paid it back.""
7. To use something in a way that is not intended or authorized, often to the point of harm or damage. For example: ""The mechanic abused the company's resources by using them for his own personal projects.""

I hope that helps! Let me know if you have any other questions.</s>"
1,allow,,monosemous
2,approve,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'approve' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'approve' when it is found in a transitive clause:

1. To endorse or support something or someone officially or formally, often after examining evidence or considering different options.

Example sentence: The committee approved the proposal after careful consideration.

2. To accept or be in favor of something, often without any formal process or review.

Example sentence: The parents approved of their child's decision to pursue a career in the arts.

3. To give permission or consent to something, often after evaluating the potential risks and benefits.

Example sentence: The teacher approved the student's request to miss class for a family event.

4. To express satisfaction or pleasure with something, often after trying or experiencing it.

Example sentence: The food critic approved of the new restaurant's unique flavors and presentation.

5. To confirm or ratify something, often after reviewing documents or evidence.

Example sentence: The board of directors approved the company's financial reports before filing them with the SEC.

Note that these senses are not exhaustive, and the exact meanings and connotations of ""approve"" may vary depending on the context in which it is used.</s>"
3,beat,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'beat' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""beat"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. Defeat: In this sense, ""beat"" means to overcome or defeat someone in a competition, fight, or other challenge. Example: ""The team beat their opponents in the final match.""
2. Physically strike: In this sense, ""beat"" means to physically hit or strike someone or something. Example: ""He beat his fists on the steering wheel in frustration.""
3. Outdo: In this sense, ""beat"" means to surpass or outdo someone in a particular activity or field. Example: ""She beat her personal best time in the marathon.""
4. Exhaust: In this sense, ""beat"" means to wear out or exhaust someone or something. Example: ""The long hike beat us all down, but we made it to the top.""
5. Overcome: In this sense, ""beat"" means to conquer or overcome an obstacle or challenge. Example: ""They beat the odds and successfully launched their startup.""
6. Prolong: In this sense, ""beat"" means to prolong or continue something, such as a rhythm or a pattern. Example: ""The drumbeat continued to pulse through the night.""
7. Break down: In this sense, ""beat"" means to break down or destroy something, such as a piece of furniture or a piece of equipment. Example: ""The heavy rain beat down on the tent, causing it to collapse.""
8. Comprehend: In this sense, ""beat"" means to understand or comprehend something, such as a concept or a problem. Example: ""I finally beat the math problem after studying it for hours.""
9. Enjoy: In this sense, ""beat"" means to enjoy or delight in something, such as a hobby or an activity. Example: ""I love beating my favorite video game.""
10. Express: In this sense, ""beat"" means to express or convey something, such as an emotion or a feeling. Example: ""The music beat is a powerful expression of joy and celebration.""

I hope that helps! Do you have any other questions about the verb ""beat""?"
4,belt,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'belt' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""belt"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. Fasten or secure around the waist: In this sense, ""belt"" is often used to describe the act of putting on a belt around one's waist, as in ""She belted her coat to prepare for the cold weather.""
2. Hit or strike with a belt: This sense is often used to describe physical abuse, as in ""He belted her with a leather belt.""
3. Pass or move along a course or path: In this sense, ""belt"" is often used to describe a path or a route that something follows, as in ""The river belts around the island.""
4. Surround or encircle: In this sense, ""belt"" is often used to describe the act of surrounding or encircling something, as in ""The forest belts the village.""
5. Fasten or secure with a belt: This sense is often used to describe the act of attaching or fastening something with a belt, as in ""He belted the bag to his back.""
6. Perform a belly flop: In this sense, ""belt"" is often used to describe the act of performing a belly flop, a type of dive or jump where the person falls flat on their stomach, as in ""The divers belted into the water.""
7. Speak or sound with a certain accent or tone: In this sense, ""belt"" is often used to describe the way someone speaks or sounds, as in ""He has a distinctive belt that sets him apart from other speakers.""

I hope this helps! Let me know if you have any other questions.</s>"
5,box,,monosemous
6,break,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'break' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""break"" has several distinct possible senses when found in a transitive clause, including:

1. To shatter or smash something into pieces: ""The hammer broke the vase into pieces.""
2. To stop functioning or operating: ""The computer broke down and we had to call a repairman.""
3. To disrupt or interrupt something: ""The storm broke the power lines and we were left without electricity.""
4. To violate or disobey a rule or law: ""He broke the speed limit and got a ticket.""
5. To cause something to separate or divide: ""The weight of the load broke the branch.""
6. To end a relationship or connection: ""She broke off the engagement and left him heartbroken.""
7. To penetrate or defeat something: ""The new security system broke the hackers' attempts to access the server.""
8. To exhaust or tire something out: ""The long run broke the horse and it refused to go any further.""
9. To change or modify something: ""The new policy broke the old tradition and caused controversy.""
10. To overcome or overcome something: ""She broke the record and won the competition.""

I hope that helps! Let me know if you have any other questions.</s>"
7,build,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'build' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'build' when it is found in a transitive clause:

1. construct or create something, such as a building, a machine, or a system
Example: ""They are building a new office tower.""
2. enhance or improve something, such as a skill or a relationship
Example: ""She is building her confidence in public speaking.""
3. assemble or put together something, such as a piece of furniture or a device
Example: ""He is building his new computer.""
4. establish or develop something, such as a business or a community
Example: ""They are building a new startup.""
5. create or form a mental or physical structure, such as a concept or a theory
Example: ""She is building a theory about the origins of the universe.""
6. make something stronger or more resilient, such as a relationship or a foundation
Example: ""They are building a strong foundation for their new business.""
7. create or form a physical structure, such as a house or a road
Example: ""He is building a new home.""
8. develop or improve a skill or a talent, such as a musical or athletic ability
Example: ""She is building her skills as a pianist.""
9. create or form a system or a process, such as a software program or a workflow
Example: ""They are building a new software program.""
10. create or form a network or a community, such as a social media platform or a professional organization
Example: ""She is building a network of contacts in her industry.""

I hope that helps! Let me know if you have any other questions.</s>"
8,burn,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'burn' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""burn"" has several distinct possible senses when found in a transitive clause, including:

1. To set on fire: ""She burned the letter to ashes.""
2. To consume or use up: ""He burned through his entire savings in a month.""
3. To char or scorch: ""The sun burned the grass to a crisp.""
4. To cause emotional pain or distress: ""His words burned like acid.""
5. To exhaust or overwork: ""She burned herself out with too much work and not enough sleep.""
6. To brand or label: ""The company burned its logo onto the side of the product.""
7. To criticize or reprimand: ""The teacher burned the student with a sharp tongue.""
8. To mark or disfigure: ""The scars from the accident burned his face.""

Each of these senses of ""burn"" implies a different action or result, and they can be used in different contexts depending on the situation.</s>"
9,button,,monosemous
