,verb,llama2 output 1,llama_poly_output
0,abuse,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'abuse' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

The verb ""abuse"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. To use something or someone for one's own benefit, often in a way that is harmful or exploitative. For example, ""He abused his power by firing an employee who refused to do his bidding.""
2. To treat someone with cruelty or violence, often physically or emotionally. For example, ""She was abused by her ex-partner, and it took her years to recover.""
3. To use language or actions that are intentionally hurtful or offensive. For example, ""He was accused of abusing his position by making derogatory comments about his colleagues.""
4. To use a substance or a situation in a way that is not intended or appropriate, often to the point of harming oneself or others. For example, ""She abused prescription drugs to cope with her anxiety, but it only made things worse.""
5. To take advantage of something or someone for personal gain, often at the expense of others. For example, ""He was accused of abusing his privileges as a celebrity by cheating on his taxes.""

Each of these senses of ""abuse"" can stand alone and do not depend on being the synonym of some other verb. They are all distinct ways in which the verb can be used in a transitive clause, and they all capture different aspects of the idea of using something or someone in a harmful or exploitative way.</s>"
1,allow,,monosemous
2,approve,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'approve' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'approve' when it is found in a transitive clause:

1. To endorse or support a decision or action: ""The board of directors approved the new marketing strategy.""
2. To give official sanction or permission: ""The mayor approved the construction of a new park in the city.""
3. To give one's consent or agreement: ""I approved the changes to the proposal.""
4. To assess as satisfactory or acceptable: ""The teacher approved the student's paper.""
5. To ratify or confirm a decision or action: ""The shareholders approved the merger with a majority vote.""

Each of these senses of ""approve"" can stand alone and do not depend on being the synonym of some other verb. For example, ""endorse"" and ""give official sanction"" both involve giving one's support or permission, but they have slightly different connotations and may be used in different contexts. Similarly, ""assess as satisfactory"" and ""ratify"" both involve evaluating the quality or acceptability of something, but they have different focuses and may be used in different situations.</s>"
3,beat,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'beat' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

The verb ""beat"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. Defeat: In this sense, ""beat"" means to overcome or defeat someone in a competition, fight, or other challenge. Example sentence: ""The team beat their opponents in the final match.""
2. Conquer: Similar to defeat, ""beat"" can also mean to conquer or subdue something or someone. Example sentence: ""The army beat the enemy in battle.""
3. Exhaust: In this sense, ""beat"" means to tire out or exhaust someone or something. Example sentence: ""The long hike beat me up, but it was worth it.""
4. Overcome: In this sense, ""beat"" means to surmount or overcome an obstacle or challenge. Example sentence: ""The company beat the financial crisis by cutting costs.""
5. Perfect: In this sense, ""beat"" means to perfect or refine something. Example sentence: ""The chef beat the recipe by adding a little more salt.""
6. Drive: In this sense, ""beat"" means to drive or force someone or something to do something. Example sentence: ""The boss beat the employees to meet the deadline.""
7. Intimidate: In this sense, ""beat"" means to intimidate or scare someone. Example sentence: ""The bully beat up the new kid in school.""
8. Excited: In this sense, ""beat"" means to be excited or thrilled about something. Example sentence: ""I'm beat to hear that my favorite band is coming to town!""

These are just a few of the possible senses of ""beat"" in a transitive clause. The verb can have other meanings depending on the context and the word or phrase it is used with.</s>"
4,belt,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'belt' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

The verb ""belt"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. Fasten or secure with a belt: In this sense, ""belt"" is used to describe the act of fastening or securing something with a belt, such as a person putting on a belt around their waist.
2. Inflict a heavy blow with a belt: This sense of ""belt"" is more violent, and refers to the act of hitting someone with a belt, often as a form of punishment or discipline.
3. Travel in a belt or strip: This sense of ""belt"" is more abstract, and refers to the act of traveling or moving through a specific area or region, often in a linear or continuous manner. For example, a river might be said to ""belt"" through a valley, or a road might be said to ""belt"" across a landscape.
4. Wear a belt: In this sense, ""belt"" is used to describe the act of wearing a belt around one's waist or elsewhere on the body. This sense is somewhat related to the first sense, but is more general and can refer to wearing any type of belt, not just a physical belt.
5. Use a belt as a weapon: This sense of ""belt"" is more violent, and refers to the act of using a belt as a weapon, often in a physical altercation or fight.

I hope these sense descriptions are helpful! Let me know if you have any other questions.</s>"
5,box,,monosemous
6,break,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'break' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

The verb ""break"" has several distinct senses when used in a transitive clause, which are:

1. To shatter or smash something into pieces: ""The hammer broke the vase into pieces.""
2. To stop functioning or operating: ""The computer broke down and we had to call a technician.""
3. To disrupt or interrupt a process or continuity: ""The storm broke the power grid and we were left without electricity.""
4. To separate or divide something into parts: ""She broke the cookie into pieces and shared it with her friends.""
5. To violate or disobey a rule or law: ""He broke the speed limit and got a ticket.""
6. To end a relationship or connection: ""They broke off their engagement and went their separate ways.""
7. To penetrate or perforate something: ""The bullet broke through the wall and hit the ceiling.""
8. To reveal or expose something hidden: ""The investigation broke the conspiracy wide open.""
9. To change or alter something significantly: ""The new policy broke the mold of traditional thinking.""
10. To overcome or conquer something difficult: ""She broke the barrier of her fear and completed the challenge.""

Each of these senses of ""break"" represents a distinct meaning of the verb, and they can all stand alone as individual senses without relying on being a synonym of some other verb.</s>"
7,build,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'build' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'build' when it is found in a transitive clause:

1. Construct or create something physically, such as a building, a bridge, or a machine.
Example sentence: ""They are building a new office complex.""
2. Create or establish something abstract, such as a reputation, a relationship, or a system.
Example sentence: ""She is building her career as a journalist.""
3. Improve or enhance something, such as a skill, a product, or a process.
Example sentence: ""They are building on their success by expanding their offerings.""
4. Assemble or compose something, such as a piece of furniture, a machine, or a team.
Example sentence: ""He is building a new computer from scratch.""
5. Develop or grow something, such as a business, a community, or a idea.
Example sentence: ""The company is building a strong presence in the global market.""

Note that these senses of 'build' are not mutually exclusive, and a single sentence can convey multiple senses of the verb. For example, ""They are building a new office complex to expand their business"" conveys both senses 1 and 3.</s>"
8,burn,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'burn' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

The verb ""burn"" has several distinct senses when found in a transitive clause, which are:

1. Consume or destroy by fire: ""The fire burned down the house.""
2. Cause heat or light by chemical reaction: ""The lamp burns fuel to produce light.""
3. Be painfully intense: ""The sunburn burned her skin.""
4. Use up or exhaust something: ""The engine burned out after a few miles.""
5. Embarrass or humiliate someone: ""His words burned her with anger.""
6. Have a strong desire or passion: ""She burns with ambition.""
7. Alter or damage something chemically or physically: ""The acid burns the metal.""
8. Experience a strong emotion: ""His eyes burned with sadness.""

Each of these senses can stand alone and do not depend on being the synonym of some other verb.</s>"
9,button,,monosemous
