,verb,llama2 output 1,llama_poly_output
0,abuse,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'abuse' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

The verb ""abuse"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. To use something or someone for one's own benefit, often in a way that is harmful or exploitative. For example, ""He abused his power by taking bribes.""
2. To treat someone with cruelty or violence, often physically or emotionally. For example, ""She was abused by her ex-husband for years.""
3. To misuse or pervert something, such as a substance or a practice, for one's own gain. For example, ""Some people abuse prescription drugs to get high.""
4. To use something excessively or improperly, such as wasting resources or taking advantage of a situation. For example, ""The company was accused of abusing its market dominance to stifle competition.""
5. To insult or criticize someone unfairly or excessively. For example, ""The politician was accused of abusing his opponents with personal attacks.""

These senses of ""abuse"" are distinct and can stand alone, and they do not depend on being the synonym of some other verb. Each sense has its own unique connotations and applications, and they can all be used in different contexts to convey different meanings.</s>"
1,allow,,monosemous
2,approve,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'approve' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'approve' when it is found in a transitive clause:

1. To endorse or support a decision, proposal, or action: ""The board of directors approved the new marketing strategy.""
2. To give one's consent or agreement to something: ""My parents approved my plan to study abroad.""
3. To ratify or confirm an agreement, decision, or action: ""The shareholders approved the merger and acquisition deal.""
4. To give a seal of approval or endorsement to something, such as a product or service: ""The food critic approved the new restaurant's menu.""
5. To express satisfaction or pleasure with something: ""I approved of the gift my partner gave me.""

Each of these senses can stand alone and does not depend on being the synonym of some other verb. For example, ""approve"" can be used in a sentence like ""The teacher approved the student's project"" to indicate that the teacher gave her stamp of approval to the project, without implying that the teacher managed or oversaw the project. Similarly, ""approve"" can be used in a sentence like ""The company approved the new marketing campaign"" to indicate that the company gave its consent to the campaign, without implying that the company managed or executed the campaign.</s>"
3,beat,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'beat' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

The verb ""beat"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. Defeat: This sense of ""beat"" refers to winning a competition, contest, or conflict. For example, ""The team beat their opponents in the final match.""
2. Overcome: This sense of ""beat"" means to successfully coping with a challenge or difficulty. For example, ""She beat her addiction to drugs.""
3. Exhaust: This sense of ""beat"" refers to wearing out or tiring someone or something. For example, ""The long journey beat him down.""
4. Intimidate: This sense of ""beat"" means to scare or intimidate someone into doing something. For example, ""The bully beat the smaller kid into giving him his lunch money.""
5. Physically harm: This sense of ""beat"" refers to causing physical injury to someone. For example, ""The attacker beat the victim mercilessly.""
6. Outdo: This sense of ""beat"" means to surpass or excel someone in a particular task or activity. For example, ""She beat her personal best time in the marathon.""
7. Overpower: This sense of ""beat"" refers to gaining control or dominance over someone or something. For example, ""The police beat the suspect into confessing.""
8. Outlast: This sense of ""beat"" means to endure longer than someone or something else. For example, ""The marathon runner beat the heat by taking breaks and staying hydrated.""

Each of these senses of ""beat"" can stand alone and does not depend on being the synonym of some other verb.</s>"
4,belt,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'belt' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

The verb ""belt"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. Fasten or secure with a belt: In this sense, ""belt"" is used to describe the act of attaching or fastening something with a belt, such as a piece of clothing or a tool. For example, ""She belted her coat to prevent it from flying away.""
2. Strike or hit with a belt: In this sense, ""belt"" is used to describe the act of hitting someone or something with a belt, often as a form of punishment or discipline. For example, ""The teacher belted the student for misbehaving.""
3. Wear a belt around one's waist: In this sense, ""belt"" is used to describe the act of putting on a belt around one's waist, often to hold up one's pants or a skirt. For example, ""He belted his pants to keep them from falling down.""
4. Travel by airplane: In this sense, ""belt"" is used as a verb to describe the act of traveling by airplane, often referring to the experience of being belted into one's seat during takeoff and landing. For example, ""She belted herself into her seat before the plane took off.""
5. Win or achieve a victory: In this sense, ""belt"" is used as a verb to describe the act of winning or achieving a victory, often in a competitive context. For example, ""The team belted their opponents in the championship game.""

I hope these sense descriptions are helpful! Let me know if you have any other questions.</s>"
5,box,,monosemous
6,break,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'break' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

The verb ""break"" has several distinct senses when used in a transitive clause, and here they are:

1. To shatter or destroy something physically: ""The vase broke into pieces when it fell to the ground.""
2. To interrupt or disrupt something: ""The noise broke the silence of the library.""
3. To end a connection or relationship: ""The company broke off negotiations when they realized the deal was not beneficial.""
4. To cause something to stop functioning or operating: ""The computer broke down and had to be repaired.""
5. To reveal or expose something: ""The scandal broke in the media and caused a public outcry.""
6. To overcome or surpass something: ""She broke the record for the fastest time in the marathon.""
7. To cause something to change or be transformed: ""The new policy broke the old tradition of doing things.""
8. To cause someone to lose their composure or emotional control: ""The shocking news broke him down in tears.""
9. To cause something to be divided or separated: ""The family broke up after the parents' divorce.""
10. To cause something to be rendered ineffective or useless: ""The outdated technology broke the company's competitive edge.""

Each of these senses of ""break"" can stand alone and have a distinct meaning, and they do not rely on being the synonym of some other verb.</s>"
7,build,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'build' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'build' when it is found in a transitive clause:

1. Construct or create something physically, such as a building, a bridge, or a machine.
Example: ""They are building a new office complex.""
2. Develop or improve a system, process, or skill over time.
Example: ""They have been building their skills in project management.""
3. Create or establish a relationship, connection, or community.
Example: ""They are building a network of contacts in the industry.""
4. Increase or enhance the capacity or capabilities of something.
Example: ""They are building up their inventory for the holiday season.""
5. Create or compose a work of art, literature, or music.
Example: ""She is building a new novel in her spare time.""
6. Establish or strengthen a foundation or base.
Example: ""They are building a strong foundation for their business.""
7. Create or form a structure or framework for something.
Example: ""They are building a framework for their new marketing strategy.""
8. Grow or develop something over time, such as a business or a reputation.
Example: ""They are building a successful career in the music industry.""

Each of these senses of 'build' can stand alone and do not depend on being the synonym of some other verb. They all have different connotations and uses in different contexts.</s>"
8,burn,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'burn' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

The verb ""burn"" has several distinct senses when used in a transitive clause, which are:

1. To consume or destroy by fire: ""The fire burned down the old cabin.""
2. To char or scorch something with heat: ""The sun burned the grass.""
3. To cause a strong emotion or sensation: ""The music burned within her soul.""
4. To use up or exhaust a resource: ""They burned through their budget.""
5. To criticize or oppose severely: ""The editorial burned the politician for their controversial statements.""
6. To transform or purify something through heat: ""The alchemist burned the metals to create gold.""
7. To experience a strong desire or craving: ""She burned with ambition to become a successful artist.""
8. To accelerate or speed up something: ""The engine burned fuel to reach top speed.""

Each of these senses of ""burn"" can stand alone and has a unique meaning, and they do not depend on being the synonym of some other verb.</s>"
9,button,,monosemous
