,verb,llama2 output 1,llama_poly_output
0,abuse,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'abuse' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'abuse' when it is found in a transitive clause:

1. Misuse or mistreat something or someone, often for personal gain or to achieve a desired outcome. This sense of abuse can refer to physical, emotional, or sexual abuse, as well as the misuse of power, authority, or resources.
2. Use something or someone in a way that is excessive or unnecessary, often resulting in harm or damage. This sense of abuse can refer to drug abuse, alcohol abuse, or the abuse of technology.
3. Take advantage of someone or something for personal gain, often in a manipulative or exploitative way. This sense of abuse can refer to emotional manipulation, financial exploitation, or the abuse of trust.
4. Treat someone or something with contempt or disregard, often resulting in harm or damage. This sense of abuse can refer to verbal abuse, psychological abuse, or the abuse of authority.
5. Use something or someone in a way that is not appropriate or acceptable, often resulting in negative consequences. This sense of abuse can refer to the abuse of power, the abuse of technology, or the abuse of cultural or social norms.

It's worth noting that these senses of abuse can be nuanced and can sometimes overlap or intersect with one another. Additionally, the specific sense of abuse that is intended in a given context may be dependent on the context itself, and may not be immediately apparent from the verb alone.</s>"
1,allow,,monosemous
2,approve,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'approve' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'approve' when it is found in a transitive clause:

1. To endorse or support something or someone officially or formally, often after examining evidence or considering different options.

Example sentence: The committee approved the proposal after lengthy discussions.

2. To express favor or agreement, often enthusiastically or warmly.

Example sentence: My parents approved of my decision to study abroad.

3. To give permission or consent, often after evaluating the merits or potential risks of a proposal.

Example sentence: The CEO approved the budget for the new marketing campaign.

4. To ratify or confirm something that has already been done or agreed upon, often as a formality.

Example sentence: The board of directors approved the minutes of the previous meeting.

5. To show appreciation or satisfaction with something, often after experiencing it or using it.

Example sentence: I approved of the delicious meal at the new restaurant.

Note that these senses are not mutually exclusive, and 'approve' can sometimes convey multiple meanings depending on the context. However, in general, each sense has a distinct connotation and function in a transitive clause.</s>"
3,beat,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'beat' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb ""beat"" when it is found in a transitive clause:

1. Defeat: This sense of ""beat"" refers to the act of winning a competition, battle, or conflict. Examples: ""The team beat their opponents in the championship game.""
2. Overcome: This sense of ""beat"" means to conquer or get the better of something, such as an obstacle or a challenge. Examples: ""She beat her fear of public speaking and gave a great presentation.""
3. Exhaust: This sense of ""beat"" refers to the act of wearing out or tiring someone or something out. Examples: ""The long run beat me yesterday.""
4. Intimidate: This sense of ""beat"" means to make someone feel afraid or intimidated. Examples: ""The bully tried to beat me into submission.""
5. Physically harm: This sense of ""beat"" refers to the act of physically harming or injuring someone. Examples: ""The attacker beat the victim mercilessly.""

Note that some of these senses can overlap or be used in different contexts, but they are distinct and have their own unique meanings and connotations.</s>"
4,belt,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'belt' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'belt' when it is found in a transitive clause:

1. Fasten or secure a belt around one's waist: This sense is the most common and basic meaning of the verb, and it refers to the act of putting on a belt as a piece of clothing or a piece of equipment.
2. Hit or strike someone with a belt: This sense is more figurative and metaphorical, and it refers to the act of scolding or punishing someone by using a belt as a tool.
3. Move at high speed, especially in an aircraft: This sense is more literal and refers to the act of traveling quickly, often in an aircraft, and is often used in the context of aviation or travel.
4. Use a belt to tie or secure something: This sense is more general and can refer to using a belt for any kind of binding or securing, such as tying up a package or securing a load.
5. Win or achieve something by a wide margin: This sense is more figurative and metaphorical, and it refers to the act of winning or achieving something with great success or distinction, often in a competitive context.

I hope these senses help you understand the versatility of the verb ""belt"" in transitive clauses!</s>"
5,box,,monosemous
6,break,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'break' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'break' when it is found in a transitive clause:

1. shatter or smash something into pieces (e.g. ""She broke the vase"").
2. cause something to stop functioning or malfunction (e.g. ""The computer broke down and we had to restart it"").
3. interrupt or disrupt a process or connection (e.g. ""The news broke the silence"").
4. violate or disobey a rule or law (e.g. ""He broke the speed limit"").
5. separate or divide something into parts (e.g. ""She broke the bundle of sticks into smaller pieces"").
6. overcome or surpass a limit or barrier (e.g. ""The team broke the record"").
7. cause something to change dramatically or suddenly (e.g. ""The news broke the market"").
8. cause someone to lose their concentration or composure (e.g. ""The surprise broke his focus"").

Each of these senses can stand alone and do not depend on being the synonym of some other verb. Note that some of these senses may have multiple possible meanings or nuances, but they are all distinct and can be used in different contexts.</s>"
7,build,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'build' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'build' when it is found in a transitive clause:

1. construct or create something, such as a building, a machine, or a system, by combining parts or materials.
2. improve or enhance something existing, such as a skill or a relationship, by adding new elements or refining existing ones.
3. establish or strengthen a foundation or base, such as a building's foundation or a company's core values.
4. assemble or put together something, such as a piece of furniture or a team, by combining individual elements.
5. develop or grow something, such as a community or a business, by adding new resources or capabilities.

Each of these senses can stand alone and does not depend on being the synonym of some other verb. For example, ""build a house"" can be understood as constructing a new building, while ""build a relationship"" can be understood as improving an existing connection with someone.</s>"
8,burn,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'burn' when it is found in a transitive clause. 
Feel free to give only one sense if it only has one possible meaning. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'burn' when it is found in a transitive clause:

1. Consume or destroy by fire: ""The fire burned the wooden table to ashes.""
2. Cause intense heat or pain: ""The hot sauce burned my tongue.""
3. Use up or exhaust a resource: ""I've been burning the midnight oil to meet the deadline.""
4. Cause a strong emotion or reaction: ""The insult burned him with anger.""
5. Create or imprint a lasting impression: ""The experience burned a lasting memory in my mind.""

Note that these senses are not mutually exclusive, and the verb 'burn' can take on multiple meanings depending on the context in which it is used.</s>"
9,button,,monosemous
