,verb,llama2 output 1,llama_poly_output
0,abuse,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'abuse' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""abuse"" when it is found in a transitive clause:

1. Use (something or someone) to one's advantage, often unfairly or exploitatively: ""She abused her power to get what she wanted.""
2. Treat (someone or something) harshly or cruelly, often physically or emotionally: ""He abused his children physically and emotionally.""
3. Use (a substance or a resource) in excess or in a wasteful manner: ""They abused their credit cards and now they're in debt.""
4. Misrepresent or distort (a fact or a situation) for one's own gain or to harm others: ""The politician was accused of abusing his position to cover up the scandal.""
5. Sexually assault or molest: ""He was accused of abusing his position to sexually assault his subordinates.""

Note that these senses are not mutually exclusive, and the verb ""abuse"" can take on multiple senses in different contexts, depending on the particular usage and the intended meaning.</s>"
1,allow,,monosemous
2,approve,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'approve' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""approve"" when it is found in a transitive clause:

1. Endorse: This sense of approve means to give one's assent or agreement to something, often after examining or considering it carefully.

Example sentence: The board of directors approved the new marketing campaign.

2. Sanction: This sense of approve means to give official permission or authorization for something, often after reviewing and evaluating it.

Example sentence: The government approved the construction of the new highway.

3. Validate: This sense of approve means to confirm or verify that something is correct or accurate, often after examining it carefully.

Example sentence: The auditor approved the company's financial reports.

4. Support: This sense of approve means to give one's backing or encouragement to something, often after considering it carefully.

Example sentence: The community approved the proposal for a new park.

5. Confirm: This sense of approve means to verify or confirm that something is true or accurate, often after examining it carefully.

Example sentence: The scientist approved the results of the experiment.

Note that these senses of approve can stand alone and do not depend on being the synonym of some other verb.</s>"
3,beat,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'beat' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""beat"" when it is found in a transitive clause:

1. defeat: to win a competition or conflict against someone

Example sentence: She beat her opponent in the tennis final.

2. overcome: to successfully manage or survive a difficult situation or challenge

Example sentence: He beat the odds and ran a successful business despite the economic downturn.

3. physically assault: to inflict physical harm on someone

Example sentence: The attacker beat the victim senseless before fleeing the scene.

4. exhaust: to tire or wear out someone or something

Example sentence: The long hike beat her down, and she collapsed from exhaustion.

5. pulverize: to crush or reduce something into small pieces

Example sentence: The pile driver beat the concrete slab into rubble.

6. cook or prepare: to prepare food by beating it or mixing it with other ingredients

Example sentence: She beat the eggs and sugar together to make a cake.

7. shape or mold: to beat or mold something into a specific shape or form

Example sentence: The blacksmith beat the hot iron into a horseshoe.

8. drive or urge: to drive or urge someone or something forward with repeated blows or attacks

Example sentence: The storm beat against the windows, threatening to break them.

9. mix or blend: to beat or blend ingredients together to create a smooth mixture

Example sentence: She beat the cream and sugar together until they were well combined.

10. convey or transmit: to beat or transmit something, such as a message or a feeling, to someone else

Example sentence: The poem beat with a sense of longing and melancholy.

Note that some of these senses can overlap or have subtle shades of meaning, but they all represent distinct uses of the verb ""beat"" in transitive clauses.</s>"
4,belt,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'belt' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""belt"" when it is found in a transitive clause:

1. Wrap or fasten a belt around one's waist: ""She belted her dress to fit her curves.""
2. Inflict a physical beating or punishment with a belt: ""The father belted the child for misbehaving.""
3. Fasten or secure something with a belt or strap: ""The mechanic belted the car's engine to theframe.""
4. Travel by belting a road or route: ""We're belting the highway to get to our destination.""
5. Win or achieve something decisively: ""The team belted their opponents in the championship game.""
6. Transfer something, typically a heavy or bulky object, from one place to another by lifting or pulling it with a belt or strap: ""The movers belted the sofa through the doorway.""
7. Convey or transmit something, such as a message or a feeling, strongly or powerfully: ""Her words belted through the room, leaving a lasting impression.""

Each of these senses of ""belt"" can stand alone and do not depend on being the synonym of some other verb. </s>"
5,box,,monosemous
6,break,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'break' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""break"" when it is found in a transitive clause:

1. To shatter or destroy something: ""The vase broke into pieces when it fell to the ground.""
2. To interrupt or disrupt something: ""The news broke the tension in the room.""
3. To separate or divide something: ""The storm broke the drought in the region.""
4. To release or dissolve something: ""The President broke the impasse and reached a compromise with Congress.""
5. To violate or disobey something: ""The policy broke the law.""
6. To wear out or exhaust something: ""The car broke down on the side of the road.""
7. To reveal or disclose something: ""The scandal broke in the newspapers.""

Each of these senses of ""break"" can stand alone as a distinct meaning and do not depend on being the synonym of some other verb.</s>"
7,build,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'build' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""build"" when it is found in a transitive clause:

1. construct or create something: ""She built a house last year.""
2. improve or enhance something: ""They built on their success by expanding their business.""
3. establish or form a foundation: ""He built a reputation as an expert in his field.""
4. assemble or put together something: ""I need to build this IKEA furniture.""
5. create or establish a relationship: ""They built a strong bond over the years.""
6. develop or mature something: ""The company built its brand over time.""
7. improve or increase something: ""She built her endurance by training every day.""
8. create or design something: ""He built a unique website for his clients.""
9. erect or construct a building: ""They built a new skyscraper in the city.""
10. develop or cultivate a skill or talent: ""She built her writing skills by taking classes.""

Each of these senses of ""build"" can stand alone as a distinct meaning, and they do not depend on being the synonym of some other verb.</s>"
8,burn,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'burn' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""burn"" when it is found in a transitive clause:

1. Ignite or set on fire: This sense of ""burn"" describes the act of deliberately or accidentally setting something ablaze, such as a fire burning in a hearth or a bonfire burning in a field.

Examples:

* The arsonist burned down the abandoned building.
* The chef burned the steak to perfection.
2. Char or scorch: This sense of ""burn"" describes the effect of intense heat on a surface or object, causing it to become discolored or damaged.

Examples:

* The sunburned tourist sought shade under a tree.
* The flames burned the edges of the photo, leaving a charred border.
3. Consume or destroy: This sense of ""burn"" describes the act of using up or eliminating something, often through fire or intense heat.

Examples:

* The fierce competition burned through the weaker candidates.
* The acid burned away the stubborn stain.
4. Emotionally or physically harm: This sense of ""burn"" describes the act of causing pain or injury, often through intense or prolonged exposure to heat or flames.

Examples:

* The scorching sun burned the hiker's skin.
* The critic's harsh words burned deep into the artist's psyche.
5. Purify or refine: This sense of ""burn"" describes the process of removing impurities or excess elements through heat or fire, resulting in something that is improved or more refined.

Examples:

* The refiner burned the crude oil to produce high-quality gasoline.
* The alchemist burned the herbs in his quest to purify the elixir.

Note that some of these senses of ""burn"" may overlap or have subtle nuances that distinguish them from one another. However, these five distinct senses capture the main ways in which ""burn"" can be used in transitive clauses.</s>"
9,button,,monosemous
