,verb,llama2 output 1,llama_poly_output
0,abuse,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'abuse' when it is found in a transitive clause. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'abuse' when it is found in a transitive clause:

1. Misuse or mistreat (something or someone) intentionally or neglectfully.
Example: ""She accused her ex-boyfriend of abusing her emotionally.""
2. Use something or someone for one's own benefit, often to the detriment of others.
Example: ""The company has been accused of abusing its monopoly power to suppress competition.""
3. Overuse or exhaust a resource, such as a substance or a person.
Example: ""The government has been accused of abusing its authority to suppress dissent.""
4. Use something or someone in a way that is not appropriate or respectful.
Example: ""He was accused of abusing his position of power to solicit bribes.""
5. Take advantage of someone or something for personal gain, often by exploiting their trust or vulnerability.
Example: ""She felt that her ex-partner had abused their relationship by cheating on her.""

Note that the senses of the verb 'abuse' listed above do not depend on being the synonym of any other verb, and each sense can stand alone as a distinct meaning of the verb in a transitive clause.</s>"
1,allow,,monosemous
2,approve,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'approve' when it is found in a transitive clause. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'approve' when it is found in a transitive clause:

1. Endorse or support a decision, proposal, or action: ""The board of directors approved the new marketing strategy.""
2. Give official sanction or permission: ""The mayor approved the construction of the new stadium.""
3. Show satisfaction or agreement with something: ""My boss approved of my work on the project.""
4. Confirm or ratify something: ""The council approved the budget for the new fiscal year.""
5. Give a seal of approval or endorsement to something: ""The industry expert approved the quality of our products.""

Each of these senses of 'approve' can stand alone and do not depend on being the synonym of some other verb.</s>"
3,beat,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'beat' when it is found in a transitive clause. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb ""beat"" when it is found in a transitive clause:

1. defeat: to win a competition or conflict by being better or more successful.
Example: ""The team beat their opponents in the final match.""
2. conquer: to gain control or ownership of something, often through force or effort.
Example: ""The army beat the enemy and took control of the land.""
3. overcome: to surpass or outdo something, often through effort or perseverance.
Example: ""She beat her personal best time in the marathon.""
4. outdo: to excel or perform better than others.
Example: ""The band beat their previous performance with their new album.""
5. exhaust: to tire or wear out something or someone, often through repeated use or effort.
Example: ""The heavy workload beat the employee down, and they had to take a break.""
6. thrash: to physically or verbally attack or criticize someone.
Example: ""The crowd beat the politician with negative comments during the debate.""
7. whip: to punish or discipline someone, often physically.
Example: ""The teacher beat the student for cheating on the test.""

Each of these senses of ""beat"" can stand alone and have a distinct meaning, and they do not depend on being the synonym of some other verb.</s>"
4,belt,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'belt' when it is found in a transitive clause. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'belt' when it is found in a transitive clause:

1. Fasten or secure with a belt: This sense of ""belt"" is the most common and refers to the act of attaching or fastening something with a belt or a similar type of strap.
2. Hit or strike with a belt: In this sense, ""belt"" is used to describe the act of hitting or striking someone or something with a belt, often as a form of punishment or discipline.
3. Travel by belt: This sense of ""belt"" is less common and refers to traveling by a belt or a similar type of transportation system, such as a public transportation belt.
4. Wear a belt: This sense of ""belt"" is related to the previous one and refers to the act of wearing a belt as a piece of clothing or accessory.
5. Give a belt to someone: This sense of ""belt"" is related to the previous one and refers to the act of giving someone a belt as a gift or as a symbol of achievement.
6. Belt out (a song): In this sense, ""belt"" is used to describe the act of singing a song with great enthusiasm and volume, often in a powerful or operatic style.
7. Belt down (a drink): This sense of ""belt"" is related to the previous one and refers to the act of drinking a large amount of alcohol quickly and in one sitting.
8. Belt up (a bag): In this sense, ""belt"" is used to describe the act of securing or fastening a bag or a similar type of container with a belt or a similar type of strap.

Each of these senses of ""belt"" can stand alone and do not depend on being the synonym of some other verb. However, some of these senses may be more common or acceptable in certain contexts than others.</s>"
5,box,,monosemous
6,break,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'break' when it is found in a transitive clause. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'break' when it is found in a transitive clause:

1. shatter or smash something into pieces: ""The vase broke into a million pieces when it fell off the table.""
2. cause something to stop functioning or operating: ""The computer broke down during the important presentation.""
3. interrupt or disrupt something: ""The loud noise broke the silence of the library.""
4. separate or divide something into parts: ""The cook broke the eggs into a bowl before scrambling them.""
5. release or discharge something: ""The dam broke, causing the water to rush out.""
6. violate or disobey a rule or law: ""The company broke the law by not following proper safety protocols.""
7. end a relationship or bind: ""The couple broke up after realizing they were not compatible.""
8. reveal or expose something that was previously hidden: ""The investigation broke the story about the corruption scandal.""
9. complete or finish something: ""The athlete broke the record by finishing the race in under two hours.""
10. overcome or surpass something: ""The team broke the curse by winning the championship after 20 years.""

Each of these senses of ""break"" can stand alone and do not depend on being the synonym of some other verb. They all have distinct meanings and connotations, and can be used in different contexts to convey different ideas.</s>"
7,build,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'build' when it is found in a transitive clause. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'build' when it is found in a transitive clause:

1. construct or create something, such as a building, a machine, or a system, by combining parts or materials.
2. establish or develop something, such as a business, a community, or a reputation, by laying a foundation or adding components.
3. improve or enhance something, such as a skill, a relationship, or a system, by adding new elements or refining existing ones.
4. create or assemble something from scratch, such as a piece of furniture, a software program, or a literary work.
5. form or shape something, such as a piece of art, a concept, or a persona, by combining elements or materials in a specific way.

Each of these senses of 'build' can stand alone and does not depend on being the synonym of some other verb. For example, ""build a house"" is a transitive clause where the verb 'build' has sense 1, whereas ""build a business"" has sense 2, and ""build a reputation"" has sense 3. Similarly, ""build a piece of furniture"" has sense 4, and ""build a literary work"" has sense 5.</s>"
8,burn,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'burn' when it is found in a transitive clause. 
For example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'burn' when it is found in a transitive clause:

1. Consume or destroy by fire: ""The fire burned the wooden table to ashes.""
2. Cause intense heat or pain: ""The hot sauce burned my tongue.""
3. Use up or exhaust a resource: ""I've been burning the midnight oil to meet the deadline.""
4. Embarrass or shame someone: ""His mistake burned him in front of his colleagues.""
5. Convert or transform something into a different form: ""The company burned its old data to make way for new software.""
6. Experience a strong emotion: ""She burned with anger when her ex-boyfriend cheated on her.""
7. Use up or deplete a supply of something: ""We've been burning through our savings to pay for the wedding.""

Each of these senses of ""burn"" can stand alone and do not depend on being the synonym of some other verb. They all have different meanings and connotations, and can be used in different contexts to convey different ideas.</s>"
9,button,,monosemous
