,verb,llama2 output 1,llama_poly_output
0,abuse,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'abuse' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""abuse"" when it is found in a transitive clause:

1. Use (something or someone) to one's own detriment or to the detriment of others:

Example sentence: ""She abused her power by taking bribes.""

2. Treat (someone or something) with cruelty or mistreatment:

Example sentence: ""He abused his children emotionally and physically.""

3. Use (something or someone) in an excessive or improper manner:

Example sentence: ""She abused her expense account to buy luxury items.""

4. Take advantage of (something or someone) for personal gain:

Example sentence: ""He abused his position of authority to enrich himself.""

5. Use (something or someone) in a way that is not intended or proper:

Example sentence: ""She abused her talents by focusing solely on fame and fortune.""

Note that these senses of ""abuse"" are not exhaustive, and there may be other possible senses depending on the context in which the verb is used. However, these five senses are the most common and well-established meanings of the verb ""abuse"" in a transitive clause.</s>"
1,allow,,monosemous
2,approve,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'approve' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""approve"" when it is found in a transitive clause:

1. Endorse: This sense of approve means to give one's assent or agreement to something, often after examining or considering it carefully.

Example sentence: The board of directors approved the new marketing campaign.

2. Sanction: This sense of approve means to give official permission or authorization for something, often after reviewing and evaluating it.

Example sentence: The government approved the construction of the new highway.

3. Validate: This sense of approve means to confirm or verify that something is correct or accurate, often after examining it carefully.

Example sentence: The auditor approved the company's financial reports.

4. Support: This sense of approve means to give one's backing or encouragement to something, often after considering it carefully.

Example sentence: The community approved the proposal for a new park.

5. Confirm: This sense of approve means to verify or confirm that something is true or accurate, often after examining it carefully.

Example sentence: The scientist approved the results of the experiment.

Note that these senses of approve can stand alone and do not depend on being the synonym of some other verb.</s>"
3,beat,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'beat' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure, I can help you with that!

When the verb ""beat"" is found in a transitive clause, it can have several distinct senses, including:

1. defeat: ""She beat her opponent in the final match.""
2. conquer: ""The army beat the enemy in the battle.""
3. overcome: ""The team beat their opponents with a score of 3-2.""
4. kill: ""The cop beat the suspect to death.""
5. subdue: ""The military beat the rebellion with force.""
6. exhaust: ""I beat the trail until I was exhausted.""
7. surpass: ""Her work beat all expectations.""
8. outdo: ""His performance beat everyone else's.""
9. pulverize: ""The boxer beat his opponent to a pulp.""
10. outlast: ""The marathon runner beat her personal record by beating the previous time.""

Each of these senses can stand alone and does not depend on being the synonym of some other verb. For example, ""defeat"" and ""conquer"" have different meanings, even though they both involve beating someone or something. Similarly, ""outlast"" and ""outdo"" have different meanings, even though they both involve beating or surpassing someone or something.</s>"
4,belt,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'belt' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'belt' when it is found in a transitive clause:

1. Fasten or secure a belt around one's waist: ""She belted her coat to prepare for the cold weather.""
2. Inflict a belting (a severe beating): ""The bully belted his victim mercilessly.""
3. Use a belt as a weapon: ""The attacker belted his opponent with a leather belt.""
4. Move at a high rate of speed, especially in an aircraft: ""The fighter jet belted down the runway and took off into the sky.""
5. Surround or encircle with a belt or band: ""The park was belted by a dense forest.""
6. Use a belt to hold or secure something: ""She belted her tool bag to her waist to keep it from falling.""
7. Sing or perform a song with a strong, resonant voice, similar to a belting out: ""The opera singer belted out a powerful aria.""

Each of these senses can stand alone as a distinct meaning of the verb ""belt"" in a transitive clause, and none of them rely on being the synonym of any other verb.</s>"
5,box,,monosemous
6,break,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'break' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""break"" when it is found in a transitive clause:

1. To shatter or destroy something: ""The vase broke into pieces when it fell to the ground.""
2. To interrupt or disrupt something: ""The news broke the tension in the room.""
3. To separate or divide something: ""The storm broke the drought in the region.""
4. To release or dissolve something: ""The President broke the impasse and reached a compromise with Congress.""
5. To violate or disobey something: ""The policy broke the law.""
6. To wear out or exhaust something: ""The car broke down on the side of the road.""
7. To reveal or disclose something: ""The scandal broke in the media.""
8. To change or alter something: ""The company broke with tradition and introduced a new product line.""

Each of these senses can stand alone as a distinct meaning of the verb ""break"" in a transitive clause, and they do not depend on being the synonym of some other verb.</s>"
7,build,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'build' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""build"" when it is found in a transitive clause:

1. construct or create something: ""She built a house last year.""
2. improve or enhance something: ""They built on their success by expanding their business.""
3. establish or form a foundation: ""He built a reputation as an expert in his field.""
4. assemble or put together something: ""I need to build this IKEA furniture.""
5. create or establish a relationship: ""They built a strong bond over the years.""
6. develop or mature something: ""The company built its brand over time.""
7. improve or strengthen something: ""She built up her endurance by training every day.""
8. enlarge or expand something: ""They built out their factory to meet the increasing demand.""
9. create or establish a structure or system: ""He built a framework for the new project.""
10. elevate or lift something: ""They built up the walls of the new building.""

Each of these senses of ""build"" can stand alone and do not depend on being the synonym of some other verb.</s>"
8,burn,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'burn' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, if you were given the verb ""abandon”, you should respond with “1. leave behind; 2. exchange; 3. surrender, give over” since ""abandon"" has three transitive senses. 
Ensure that the sense description(s) can stand alone and do not depend on being the synonym of some other verb. [/INST]
     Sure! Here are the distinct possible senses of the verb ""burn"" when it is found in a transitive clause:

1. Ignite or set on fire: This sense of ""burn"" describes the act of deliberately or accidentally setting something ablaze, such as a fire burning in a hearth or a wildfire spreading through a forest.
2. Cause damage or harm: This sense of ""burn"" can also imply causing harm or damage to something, such as burning a bridges, burning out a circuit, or burning a hole in a piece of fabric.
3. Embarrass or humiliate: In some contexts, ""burn"" can be used to describe the act of embarrassing or humiliating someone, such as burning someone with a sharp remark or burning a rival with a sarcastic comment.
4. Purify or refine: In some cases, ""burn"" can be used to describe the process of purifying or refining something, such as burning away impurities in a crucible or burning off excess fat in a roast.
5. Experience intense emotion: Finally, ""burn"" can also be used to describe the intense emotion of passion, desire, or anger, such as burning with love or burning with rage.

These senses of ""burn"" are distinct and can stand alone, without relying on being the synonym of some other verb.</s>"
9,button,,monosemous
