,verb,llama2 output 1,llama_poly_output
0,abuse,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'abuse' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""abuse"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. To use something or someone for one's own benefit, often in a way that is harmful or exploitative. For example: ""He abused his power by taking bribes.""
2. To treat someone with cruelty or violence, often physically or emotionally. For example: ""She was abused by her ex-husband for years.""
3. To misuse or pervert something, such as a substance or a privilege. For example: ""He abused his prescription medication by taking it in larger quantities than prescribed.""
4. To use something excessively or improperly, such as a resource or a privilege. For example: ""They abused their company credit card by charging personal expenses.""
5. To speak or act in a way that is insulting or disrespectful. For example: ""He abused the employee with a string of profanity.""
6. To manipulate or deceive someone for personal gain. For example: ""She was abused by her business partner, who stole her ideas and passed them off as his own.""

I hope that helps! Let me know if you have any other questions.</s>"
1,allow,,monosemous
2,approve,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'approve' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'approve' when it is found in a transitive clause:

1. To endorse or support a decision or action: ""The board of directors approved the new marketing strategy.""
2. To give official sanction or permission: ""The mayor approved the construction of a new park in the city.""
3. To give one's consent or agreement: ""I approved the proposal after careful consideration.""
4. To ratify or confirm an agreement or decision: ""The shareholders approved the merger by a majority vote.""
5. To examine and verify the accuracy of something: ""The committee approved the reports before they were submitted to the board.""
6. To give a seal of approval to something, indicating that it meets certain standards or criteria: ""The certification body approved the product for use in the market.""
7. To express satisfaction or contentment with something: ""I approved of the final version of the project.""

Note that some of these senses may be more common or idiomatic than others, depending on the context in which the verb is used.</s>"
3,beat,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'beat' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""beat"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. Defeat: This sense of ""beat"" refers to winning a competition, contest, or conflict. For example, ""The team beat their opponents in the final match.""
2. Overcome: This sense of ""beat"" means to successfully coping with a challenge or difficulty. For example, ""She beat the disease after a long struggle.""
3. Exhaust: This sense of ""beat"" refers to wearing out or tiring someone or something. For example, ""The long journey beat him down.""
4. Intimidate or frighten: This sense of ""beat"" means to scare or intimidate someone. For example, ""The bully beat the new kid in school.""
5. Kill: This sense of ""beat"" refers to causing someone's death. For example, ""The mob beat the victim to death.""
6. Physically assault: This sense of ""beat"" means to physically attack someone. For example, ""The abusive partner beat his spouse.""
7. Outdo or surpass: This sense of ""beat"" refers to doing better than someone else. For example, ""She beat her personal best time in the marathon.""

These are just a few of the possible senses of ""beat"" in a transitive clause. The specific sense of the verb can depend on the context and the words that accompany it.</s>"
4,belt,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'belt' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""belt"" has several distinct possible senses when it is found in a transitive clause. Here are some of them:

1. Fasten or secure with a belt: In this sense, ""belt"" is used to describe the act of fastening or securing something with a belt, such as a person putting on a belt around their waist.
2. Inflict a heavy blow with a belt: This sense of ""belt"" is more violent, and refers to the act of hitting someone with a belt, often as a form of punishment or discipline.
3. Travel in a belt: This sense is more figurative, and refers to the act of traveling or moving along a specific route or path, often in a continuous or linear manner. For example, someone might say ""I belted across the country"" to describe a long road trip.
4. Sell or distribute goods in a specific area: In this sense, ""belt"" is used to describe the act of selling or distributing goods in a specific geographic area, often in a circular or ring-like pattern. For example, someone might say ""I belted the neighborhood with my products"" to describe a door-to-door salesman.
5. Wear a belt: This sense is more personal, and refers to the act of wearing a belt around one's waist or another part of the body. It can also be used to describe the act of putting on or donning a belt.
6. Take a particular course or path: This sense of ""belt"" is more figurative, and refers to the act of taking a specific course or path in life, often with a certain goal or destination in mind. For example, someone might say ""I belted my way through college"" to describe a challenging or circuitous route to graduation.

I hope that helps! Let me know if you have any other questions.</s>"
5,box,,monosemous
6,break,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'break' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure, I can help you with that!

The verb ""break"" has several distinct senses when it is used in a transitive clause. Here are some of the most common ones:

1. To shatter or destroy something physically: ""She broke the vase.""
2. To interrupt or disrupt something: ""He broke the silence.""
3. To cause something to stop functioning or malfunction: ""The computer broke down.""
4. To separate or divide something: ""She broke up the team.""
5. To cause someone to stop doing something: ""He broke the habit.""
6. To cause someone to lose their concentration or focus: ""The noise broke his train of thought.""
7. To cause someone to suddenly change their behavior or mindset: ""The news broke him.""
8. To cause someone to become disheartened or discouraged: ""The setback broke her spirit.""
9. To cause someone to become addicted to something: ""The drug broke him.""
10. To cause someone to become exhausted or drained: ""The marathon broke her physically.""

I hope that helps! Let me know if you have any other questions.</s>"
7,build,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'build' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'build' when it is found in a transitive clause:

1. construct or create something, such as a building, a machine, or a software program
	* Examples: ""We are building a new office building."" ""I'm building a new computer."" ""They are building an app for tracking expenses.""
2. improve or enhance something, such as a skill or a relationship
	* Examples: ""She's been building her communication skills by taking classes."" ""They are building their relationship by spending more time together.""
3. accumulate or compile something, such as wealth, knowledge, or experience
	* Examples: ""He's been building his fortune by investing in stocks."" ""She's been building her expertise in marketing by attending conferences.""
4. strengthen or fortify something, such as a structure or a person's character
	* Examples: ""They are building a stronger foundation for their business."" ""She's been building her self-confidence by taking on new challenges.""
5. create or establish a system or a process
	* Examples: ""They are building a new supply chain management system."" ""She's been building a process for tracking customer feedback.""
6. assemble or put together something, such as a product or a team
	* Examples: ""They are building a new product from scratch."" ""She's been building a team of experts to work on a new project.""
7. improve or increase something, such as a reputation or a brand
	* Examples: ""They are building a strong brand by providing excellent customer service."" ""She's been building her reputation as an expert in her field.""
8. create or establish a connection or a link between something
	* Examples: ""They are building a bridge between their company and their customers."" ""She's been building relationships with key stakeholders in the industry.""

Note that some of these senses may overlap or have nuanced differences in specific contexts, but these are the general meanings of the verb 'build' in a transitive clause.</s>"
8,burn,,"<s> [INST] <<SYS>>
    
    <</SYS>>
    Describe and enumerate the distinct possible senses of the verb 'burn' when it is found in a transitive clause. 
For example, if you were given the verb ""administrate"", you should respond with ""manage"" because ""administrate"" has one transitive sense. 
For another example, the verb ""jump"" has five senses because it has multiple possible meanings when it is used, so you should output something like ""1. stock prices, increase, 2. be excited for an opportunity, getting there first, 3. physically or metaphorically leap, physical motion, 4. to escape, bail out, 5. attack, gangsta style"". [/INST]
    
    Sure! Here are the distinct possible senses of the verb 'burn' when it is found in a transitive clause:

1. Consume or destroy by fire: ""The fire burned the wooden table to ashes.""
2. Cause intense heat or pain: ""The hot sauce burned my tongue.""
3. Use up or exhaust a resource: ""I've been burning the midnight oil to meet the deadline.""
4. Cause a strong emotion or reaction: ""Her words burned with anger.""
5. Char or mark with fire: ""The branding iron burned the cow's hide.""
6. Cause a substance to undergo a chemical change by heat: ""The chemist burned the experiment to produce a new compound.""
7. Use up or exhaust a substance by heat: ""The stove burned the gas to cook the meal.""
8. Move with intense heat or energy: ""The sun burned across the sky.""
9. Pass time quickly or intensely: ""The night burned by as we partied.""
10. Have a strong desire or passion: ""She burned with ambition to succeed.""

Note that some of these senses may be more common or acceptable than others, depending on the context and register of the language.</s>"
9,button,,monosemous
